,tweet,label
9570,claim rep alexandria ocasio cortez tweeted u governor extend covid restriction business november election,0
9571,south set new record death across region yesterday today south reported death http co pkmiqj psv,1
9572,pm st april breakdown case state lagos fct kano osun ogun oyo katsina edo kwara kaduna akwa ibom borno bauchi gombe delta ekiti ondo river jigawa enugu niger abia benue anambra sokoto,1
9573,channel jon snow infected coronavirus,0
9574,gregolear much stealing u besides listed much invest hydro chloroquine touting fool cure covid much steal taking ppes state reselling,0
9575,saddam hussein meeting ninety reported u threatened quit corona virus iraq,0
9576,protect covid getting gas use disinfecting wipe handle button gas pump touch get gas pay wash hand use hand sanitizer alcohol tip visit http co qojih xui http co kkd wwkq x,1
9577,news lick zebra minute government coronavirus advice enters surreal stage http co kxmnu f xu http co ebjafxfds,0
9578,undp unaids oneillinstitute launch covid law lab platform share legal document country across support global covid response detail http co vqp w l http co lmxkwcilbh,1
9579,news coronavirus nh advises wash hand like picked mark francois dirty front http co xtuuylqnzo http co rlogfjwyty,0
9580,study show people get positive test quite late illness infectious test positive day people visit prolonged sure recovered,1
9581,case linked community outbreak linked auckland cluster remain investigation maintenance worker rydges hotel facility case announced yesterday reclassified investigation,1
9582,claim country covid case equalling india population x india reported case x death lav agarwal health ministry fact true hide fact country also conducted x test india http co q yw xbj,0
9583,india record new infection taking active case count four lakh hajj pilgrimage saudi arabia begin july limited number pilgrim jnu student sharjeel imam test positive covid jail covid coronavirusfacts http co cuzxhpcbqk,0
9584,covid case big number testing,0
9585,lizm kia os liz cafe decide imagine allowed use,1
9586,data indicate novel coronavirus capable spreading easily sustainably person person new virus essentially immunity covid population http co ebhwsslwup,1
9587,grocery milk chemist vegetable open tomorrow th march,0
9588,coronavirus child stay school positive test bubble pm say http co uuxojvjd,1
9589,daily update published tracked million test k yesterday bit lower april average k test note track test state report state report test detail see http co pzrmh bl,1
9590,data today confusing day huge test volume back level earlier plateau fewest new case confirmed day april positive rate higher last day,1
9591,reduce spread covid public use cloth face covering reach nose chin completely covering mouth nostril fit snugly side face made multiple layer cloth breathe http co bihj xem http co wvarlxv g,1
9592,handy tip stay productive sheltering place http co q ijnfwlgs coronavirus shelteringinplace timeathome,0
9593,safe put face covering pet use disinfectant meant animal risk animal spreading covid considered low protect pet limiting contact w people animal outside household learn http co w cuxo http co ngxywqsasn,1
9594,joniernst real amount fatality covid american life rogermarshall doctor took anti malarial drug show solidarity donaldtrump stated lie cost life gopcorruptionovercountry covid donlemon maddow,0
9595,rt pib india covid bulletin india reach another record highest single day recovery recover last hour decre,1
9596,new vaccine cure coronavirus developed u scientist,0
9597,shaskell yeah believe see evidence system capacity especially test coming back positive alexismadrigal,1
9598,youtube video shared thousand time claim two child died novel coronavirus vaccine guinea,0
9599,bill gate explains covid vaccine use experimental technology permanently alter dna,0
9600,looking case data fairly clear low plateau day average stayed k case per day extended ago day ago http co cm st dpx,1
9601,news social service investigate parent coronavirus symptom travel mile get help http co hyiotsdlgp http co kj becit e,0
9602,seventy three japanese police officer infected covid handling infected body,0
9603,new case covid nigeria lagos fct kaduna edo ondo kwara ogun river kano ebonyi enugu delta bayelsa bauchi abia confirmed discharged death http co j bmjy jn,1
9604,hospital empty prof epidemic exist,0
9605,transfoming security booth makeshift covid testing center hospital western cape think outside box boost testing area home country covid caseload adult living hiv http co frfni zuk whoimpact http co ijvkj xt,1
9606,rt ridgeonsunday govt creating legal duty self isolate someone test positive covid sensible policy ke,1
9607,china three gorge dam face severe flooding yangtze overflow yangtze river flood street bridge collepsed flood,0
9608,three story read morning new lockdown restriction begin north east http co opcsr h two week national lockdown october proposed top scientist http co q pcyrtsd yemen denial covid http co scjhbg x http co odadhovmsn,1
9609,indiafightscorona india also contributed internationally randomized trial patient hospital district across state ut shown reduce mortality prevent progression moderate severe disease profbhargava,1
9610,mandatory day isolation key part border control routine testing added last week additional measure,1
9611,shadow chancellor duchy lancaster rachel reef join kayburley labour call prime minister explain proposal use army amid new coronavirus restriction kayburley sky freeview watch live http co mtajy mrfk http co pyf cr c,1
9612,image doctor found cure coronavirus,0
9613,passed day without community transmission testing remains one best way ensure undetected community transmission new zealand need everyone play part,1
9614,stepping back infection data new case outcome data hospitalization death moving together death hospitalization continue fall case fell seem ticking,1
